"","entity_name","catCode","meanQ32020","medianQ32020","upperboundQ32020","lowerboundQ32020","confintQ32020","pvalEmpricialQ32020","meanQ42020","medianQ42020","upperboundQ42020","lowerboundQ42020","confintQ42020","pvalEmpricialQ42020","meanQ12021","medianQ12021","upperboundQ12021","lowerboundQ12021","confintQ12021","pvalEmpricialQ12021","meanQ22021","medianQ22021","upperboundQ22021","lowerboundQ22021","confintQ22021","pvalEmpricialQ22021","meanQ32021","medianQ32021","upperboundQ32021","lowerboundQ32021","confintQ32021","pvalEmpricialQ32021","meanQ42021","medianQ42021","upperboundQ42021","lowerboundQ42021","confintQ42021","pvalEmpricialQ42021","meanAllpost","medianAllpost","upperboundAllpost","lowerboundAllpost","confintAllpost","pvalEmpricialAllpost","Category","rn","Q32020w","Q42020w","Q12021w","Q22021w","Q32021w","Q42021w","2020-04-01","Apr 2020","RMSPE","mean_monthly_pts","median_monthly_pts","short_name","recoveredMonth","fullRecovery","recoveredMonthNum","adj.pval_Q32020","adj.pval_Q42020","adj.pval_Q12021","adj.pval_Q22021","adj.pval_Q32021","adj.pval_Q42021","Q32020w_adj","Q42020w_adj","Q12021w_adj","Q22021w_adj","Q32021w_adj","Q42021w_adj"
"232","RPE detachment, hemorrhagic","K",-0.0423540744153522,-0.0432064994749279,0.0303597279676839,-0.110079122897923,"(-0.11,0.03)",0.25635,-0.0304977442157806,-0.0314025156569209,0.0423796011173955,-0.0988547350215958,"(-0.099,0.042)",0.40863,-0.0988899494294269,-0.0997498558483781,-0.0253597815485497,-0.167630644771237,"(-0.168,-0.025)",0.01358,-0.0641730758859955,-0.0650453928611106,0.0117645821112517,-0.135026188185848,"(-0.135,0.012)",0.1076,-0.0973997724062245,-0.0982955970061995,-0.023082349470168,-0.166547013796722,"(-0.167,-0.023)",0.01642,-0.124877951866293,-0.125754694076126,-0.0531595889674532,-0.191978724739374,"(-0.192,-0.053)",0.00234,-0.0704395971181486,-0.070555765937619,-0.0418292382240041,-0.0984446001134878,"(-0.098,-0.042)",0.00001,"Retinal and vitreous conditions",232,-0.0576528565862275,-0.0272938091213613,-0.425143433830212,-0.14306326046677,-0.400240518799995,-0.75646122439596,-0.266798322887218,-1.63751394135759,0.104669028194829,1259.93,1248,"Retina/Vitreous","6",TRUE,6,0.30762,0.40863,0.03284,0.1614,0.03284,0.01404,-0.0499307958022535,-0.0272938091213613,-0.33781874681147,-0.117043317315021,-0.33272814116944,-0.532709971641725
"233","RPE detachment, serous","K",-0.157506904019812,-0.157751546881646,-0.122428758993217,-0.191357553493724,"(-0.191,-0.122)",0.00001,-0.191133498332485,-0.191401032567022,-0.157873791877558,-0.223142729234476,"(-0.223,-0.158)",0.00001,-0.186936554509865,-0.187130111649059,-0.15017041827874,-0.222141646419759,"(-0.222,-0.15)",0.00001,-0.183753589689686,-0.184011428882326,-0.147197172236586,-0.219043498759449,"(-0.219,-0.147)",0.00001,-0.168891759113427,-0.169154124996122,-0.131432831843909,-0.204902058117077,"(-0.205,-0.131)",0.00001,-0.230736139527806,-0.230992815747733,-0.196314421221573,-0.263837273878774,"(-0.264,-0.196)",0.00001,-0.182286725472705,-0.182325056867377,-0.168278847465783,-0.196042631552343,"(-0.196,-0.168)",0.00001,"Retinal and vitreous conditions",233,-1.81336524619832,-2.20050572016091,-2.15218661875042,-2.11554138201808,-1.94443823432059,-2.6564479764586,-0.501829723681769,-5.50704373982669,0.0456141132520697,13026.98,13065,"Retina/Vitreous","No recovery",FALSE,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,-1.81336524619832,-2.20050572016091,-2.15218661875042,-2.11554138201808,-1.94443823432059,-2.6564479764586
"234","scleritis","C",-0.086996637149444,-0.0872400221251454,-0.0486692646676605,-0.123928390578136,"(-0.124,-0.049)",0.00004,-0.101648045247252,-0.101858807095091,-0.0641067766976465,-0.137895543052733,"(-0.138,-0.064)",0.00001,-0.0640605851570606,-0.0644294858519305,-0.0215108858611058,-0.104896501660258,"(-0.105,-0.022)",0.00464,-0.0355997810169803,-0.035881296346213,0.00786553370064881,-0.0772612431684932,"(-0.077,0.008)",0.1135,-0.0507113376669497,-0.0510565174868255,-0.00756229089589931,-0.0923915606978632,"(-0.092,-0.008)",0.02627,-0.0955687204103172,-0.0958569415479009,-0.0544603593287045,-0.134840879371898,"(-0.135,-0.054)",0.00005,-0.0735575740297699,-0.0735919736519159,-0.0574768400185692,-0.0892948384405784,"(-0.089,-0.057)",0.00001,"Cornea and external disease",234,-0.880982851687941,-1.17026636859153,-0.344200144943206,-0.0774634304407237,-0.184555174622037,-0.946463632995382,-0.523953897633536,-4.94271066987131,0.043029793404851,3050.77,3084.5,"Cornea/External","18",FALSE,18,0.0001,0.00006,0.00696,0.1135,0.031524,0.0001,-0.801268639363687,-0.988137520991248,-0.318225812857026,-0.0774634304407237,-0.175309404591495,-0.880220443893249
"235","secondary uveitis - infectious","M",-0.102377091414633,-0.103184278184502,-0.0323684562942152,-0.168344097798312,"(-0.168,-0.032)",0.00813,-0.111404067778608,-0.112201095082303,-0.0418441087774119,-0.176526358805553,"(-0.177,-0.042)",0.00384,-0.115319865695947,-0.116259770023212,-0.0400366524883296,-0.185095021783426,"(-0.185,-0.04)",0.00637,-0.084226438243579,-0.085257686874839,-0.00644548103813195,-0.156397673600366,"(-0.156,-0.006)",0.04337,-0.0752818507464292,-0.0761723887310032,0.00390443238352002,-0.149060954997434,"(-0.149,0.004)",0.07375,-0.157288549317607,-0.158264085791601,-0.0862148264365801,-0.223743039240714,"(-0.224,-0.086)",0.00029,-0.102941876159977,-0.102994125034348,-0.0740311632708472,-0.131137198611734,"(-0.131,-0.074)",0.00001,"Uveitis and ocular inflammation",235,-0.492658461430062,-0.619660942574853,-0.583075208877567,-0.264301495312699,-0.19626537711504,-1.2812142685651,-0.470116775249914,-3.91836297499061,0.0723038683440093,1671.93,1675.5,"Uveitis","6",TRUE,6,0.012195,0.01152,0.012195,0.052044,0.07375,0.00174,-0.451148122991828,-0.49727106470566,-0.508183424958681,-0.24894519996892,-0.19626537711504,-0.999391020924137
"236","secondary uveitis - noninfectious","M",-0.189400429787135,-0.189600470306167,-0.149599642643564,-0.227551591957471,"(-0.228,-0.15)",0.00001,-0.177306431672662,-0.177603008682794,-0.136577995166823,-0.216285719437909,"(-0.216,-0.137)",0.00001,-0.141597629671931,-0.141924649838192,-0.0954665435868838,-0.185627067987459,"(-0.186,-0.095)",0.00001,-0.108747918360325,-0.109008070884997,-0.0612669502936695,-0.15415928900643,"(-0.154,-0.061)",0.00004,-0.147584823877441,-0.147922524246718,-0.101935230087596,-0.190945901456487,"(-0.191,-0.102)",0.00001,-0.211718952855979,-0.212060119300325,-0.169830963756212,-0.251720067361364,"(-0.252,-0.17)",0.00001,-0.163159098781064,-0.163219281733378,-0.146136338302091,-0.17981538508541,"(-0.18,-0.146)",0.00001,"Uveitis and ocular inflammation",236,-2.18055303117261,-2.04131573230719,-1.6302029564294,-1.10125005254664,-1.69913307706174,-2.43750452375243,-0.511880078918654,-5.09029395573875,0.048177874454071,3308.47,3341,"Uveitis","No recovery",FALSE,0,0.000012,0.000012,0.000012,0.00004,0.000012,0.000012,-2.14602124995638,-2.00898894765505,-1.60438665614928,-1.10125005254664,-1.67222518221324,-2.39890359466494
"237","superficial punctate keratitis","C",-0.165201380802285,-0.165609768873982,-0.113649127962365,-0.214441217998278,"(-0.214,-0.114)",0.00001,-0.149285059445876,-0.149741662652351,-0.0971254609341428,-0.198954974941516,"(-0.199,-0.097)",0.00001,-0.119774283280781,-0.120329894620017,-0.0605145609214621,-0.175428360846361,"(-0.175,-0.061)",0.00036,-0.116007713767156,-0.116623810881734,-0.0568889357629078,-0.172103850291903,"(-0.172,-0.057)",0.0006,-0.144933883398671,-0.14541636097966,-0.0875977110789461,-0.199447301192267,"(-0.199,-0.088)",0.00004,-0.224591779835403,-0.225119276436744,-0.173034330581977,-0.273865551547977,"(-0.274,-0.173)",0.00001,-0.150739528417653,-0.150808478030226,-0.128925571302218,-0.171997577156354,"(-0.172,-0.129)",0.00001,"Cornea and external disease",237,-1.90195118388687,-1.71870776243402,-0.949738983555176,-0.860612609924495,-1.4676919716268,-2.58570842129,-0.750362386701504,-7.2943973180866,0.0657364692367126,26551.32,27076,"Cornea/External","No recovery",FALSE,0,0.00002,0.00002,0.000432,0.0006,0.00006,0.00002,-1.78744231255916,-1.61523124437939,-0.927901549763544,-0.860612609924495,-1.40892633892602,-2.43003326232015
"238","sympathetic uveitis","M",-0.234128082755949,-0.235838303221448,-0.149322011426413,-0.309431158217961,"(-0.309,-0.149)",0.00003,-0.175611281865167,-0.177405839852935,-0.0832688140943718,-0.257716382806727,"(-0.258,-0.083)",0.00094,-0.226251213096548,-0.228336590387102,-0.128430388879556,-0.31120589544766,"(-0.311,-0.128)",0.00033,-0.0388936044636322,-0.0414218397376961,0.0864483833861479,-0.149456039870441,"(-0.149,0.086)",0.53047,-0.260568959151205,-0.262496800899309,-0.166713025260046,-0.343551512077436,"(-0.344,-0.167)",0.00002,-0.244842210325697,-0.246981119981809,-0.144576890956495,-0.332629181961022,"(-0.333,-0.145)",0.00015,-0.191021097402605,-0.191412185250268,-0.152348120329598,-0.227535013277985,"(-0.228,-0.152)",0.00001,"Uveitis and ocular inflammation",238,-2.43828317718763,-1.22394577831579,-1.81372427535661,-0.0246582291397238,-2.8192983658156,-2.1558051212475,-0.519939112539024,-4.33362576083219,0.0865005968768128,204.55,209.5,"Uveitis","15",FALSE,15,0.00009,0.001128,0.000495,0.53047,0.00009,0.0003,-2.18106718834964,-1.19192805601555,-1.72198730277881,-0.0246582291397238,-2.42738248405475,-1.98609343347818
"239","toxoplasma oculopathy","M",-0.0989943072449734,-0.099294484481196,-0.0625600054675772,-0.133929243304053,"(-0.134,-0.063)",0.00001,-0.156657614874795,-0.156888586031,-0.122850322635499,-0.188948047090131,"(-0.189,-0.123)",0.00001,-0.129225348369153,-0.12952219482446,-0.0923737480612237,-0.164652910411327,"(-0.165,-0.092)",0.00001,-0.138480166818987,-0.138636811100013,-0.102342177152931,-0.173240420358533,"(-0.173,-0.102)",0.00001,-0.109714763081939,-0.110092847423907,-0.0717008363516834,-0.145805133492604,"(-0.146,-0.072)",0.00001,-0.164928847964764,-0.165255400951654,-0.129523786211989,-0.198735975284407,"(-0.199,-0.13)",0.00001,-0.129107185892466,-0.129172106523023,-0.114855119774729,-0.143064985427539,"(-0.143,-0.115)",0.00001,"Uveitis and ocular inflammation",239,-1.13971408076774,-1.80358744357353,-1.48776180395887,-1.59431183896364,-1.26313788976923,-1.89881353364173,-0.618275376956682,-6.43891340482313,0.0559871301646767,1140.35,1161.5,"Uveitis","No recovery",FALSE,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,-1.13971408076774,-1.80358744357353,-1.48776180395887,-1.59431183896364,-1.26313788976923,-1.89881353364173
"240","transient visual loss","A",-0.0732080286912034,-0.0739758891545993,-0.0030334050893018,-0.139307479442957,"(-0.139,-0.003)",0.05023,-0.0958745412215829,-0.0963910989737203,-0.0273054281954188,-0.160055528716761,"(-0.16,-0.027)",0.00967,-0.0813218675682722,-0.0822241234767202,-0.00512016385764594,-0.15245647191844,"(-0.152,-0.005)",0.04616,-0.0456758131825839,-0.0464801167752881,0.0328756172048071,-0.11929293695898,"(-0.119,0.033)",0.25797,-0.0835503250559629,-0.0843630542653753,-0.0082880663054521,-0.15386448072154,"(-0.154,-0.008)",0.03947,-0.125367165702099,-0.126183255517407,-0.0531450433969071,-0.192894919183433,"(-0.193,-0.053)",0.00241,-0.0817012366371768,-0.0818438178804348,-0.0531787174154719,-0.10926813761579,"(-0.109,-0.053)",0.00002,"Blindness and vision defects",240,-0.218975669475374,-0.44473582005462,-0.250116923500311,-0.0618867064723563,-0.270052562877192,-0.75572938847955,-0.647143151577946,-5.84242054856202,0.0808751003520868,2445.33,2465,"Blind","6",TRUE,6,0.060276,0.02901,0.060276,0.25797,0.060276,0.01446,-0.205628267714578,-0.339406870898171,-0.228418590888617,-0.0618867064723563,-0.234677929666912,-0.531101582202532
"241","TRAO","K",-0.0610332120958397,-0.0619537269243038,0.00805376255359941,-0.124553282997156,"(-0.125,0.008)",0.08838,-0.0912145969568558,-0.0922251066031508,-0.0214122399369079,-0.154890122929897,"(-0.155,-0.021)",0.01221,0.0569215643157988,0.0556829793086693,0.139846781455721,-0.0201502509716003,"(-0.02,0.14)",0.1382,0.034996340387134,0.033651370630904,0.11717232421449,-0.0397969053557447,"(-0.04,0.117)",0.36292,0.104698172706417,0.10329336208469,0.192546665196711,0.0239230700494704,"(0.024,0.193)",0.00709,0.0647997327676326,0.0633635714281741,0.151707578001163,-0.0146041443797972,"(-0.015,0.152)",0.10238,0.0144729999806091,0.0143099844060471,0.045483859287924,-0.0153783576967375,"(-0.015,0.045)",0.33402,"Retinal and vitreous conditions",241,-0.148073260519917,-0.401845906059683,0.112650813551006,0.0354713406295652,0.518158579150729,0.147682731547694,-0.584923519366684,-5.51786661630005,0.0868386239796785,401.97,413,"Retina/Vitreous","6",FALSE,6,0.15357,0.03663,0.16584,0.36292,0.03663,0.15357,-0.11435175232309,-0.301636428936973,0.102272785329802,0.0354713406295652,0.346225099764763,0.121408700895686
"242","trichiasis w/o entropion","C",-0.191788999111075,-0.192325860229634,-0.138353643196089,-0.242546979905269,"(-0.243,-0.138)",0.00001,-0.176895811497125,-0.177338190630994,-0.122373049873593,-0.228640637860634,"(-0.229,-0.122)",0.00001,-0.17380491533072,-0.174273849458131,-0.107871502557075,-0.236349893049796,"(-0.236,-0.108)",0.00002,-0.12558975455294,-0.126182809940381,-0.0559603148782876,-0.191270894088728,"(-0.191,-0.056)",0.00158,-0.18451366884043,-0.185073699784195,-0.11973038342562,-0.245474075979154,"(-0.245,-0.12)",0.00001,-0.19709107165719,-0.197713285262864,-0.133214623262178,-0.257159909982277,"(-0.257,-0.133)",0.00001,-0.169507617719678,-0.169611023186319,-0.144962738883283,-0.193263065787941,"(-0.193,-0.145)",0.00001,"Cornea and external disease",242,-2.20805245176705,-2.03658829283182,-1.88053064861909,-0.810095415733114,-2.12429211662807,-2.26909481780033,-0.706600744834141,-6.66570676657789,0.0593442288570546,18445.45,18670,"Cornea/External","No recovery",FALSE,0,0.000015,0.000015,0.000024,0.00158,0.000015,0.000015,-2.13028870450852,-1.96486321349926,-1.84884226587755,-0.810095415733114,-2.04947826194425,-2.1891812651237
"243","trochlear nerve palsy","E",-0.1567010228434,-0.157376473173741,-0.0895362940525374,-0.220119796712587,"(-0.22,-0.09)",0.00011,-0.178090556943246,-0.178819850549733,-0.112140854638547,-0.239309589083069,"(-0.239,-0.112)",0.00003,-0.149360827572687,-0.150361196363402,-0.0750695379358487,-0.218670258540851,"(-0.219,-0.075)",0.00074,-0.0887459424519561,-0.089628031843524,-0.00981258030231614,-0.163019155814473,"(-0.163,-0.01)",0.03824,-0.144730552172881,-0.14560729791182,-0.0702489174943224,-0.214177572786222,"(-0.214,-0.07)",0.00094,-0.206670779590191,-0.207404443796485,-0.137548743883457,-0.27102756959516,"(-0.271,-0.138)",0.00001,-0.149821408835377,-0.149937026280543,-0.12185456456602,-0.177216020426756,"(-0.177,-0.122)",0.00001,"Neuro-ophthalmology",243,-1.4283345543618,-1.85469083374903,-1.07672135098293,-0.289655502361125,-1.00871849714826,-2.37938528120916,-0.729976928231099,-6.88622561684097,0.0824761894744024,2716.95,2775.5,"Neuro","No recovery",FALSE,0,0.00022,0.00009,0.00111,0.03824,0.001128,0.00006,-1.31971768218704,-1.65903835939543,-1.01616074688404,-0.289655502361125,-0.982330997560449,-2.00908095486569
"244","unspec DR w/ DME","K",0.0531251066173471,0.0497441956564813,0.202540760834288,-0.0768020954331083,"(-0.077,0.203)",0.42496,0.38705542795687,0.382025457781845,0.595693909311332,0.207981281670799,"(0.208,0.596)",0.00001,0.440888875160652,0.435206315518829,0.670306631284532,0.243552641201509,"(0.244,0.67)",0.00001,0.650124924200047,0.642602004016707,0.921179487665864,0.419099469448256,"(0.419,0.921)",0.00001,0.646391478316571,0.639043065163229,0.925404026810744,0.408397694187673,"(0.408,0.925)",0.00001,0.668886649186385,0.66037658691938,0.969025942368293,0.416593739335452,"(0.417,0.969)",0.00001,0.4594065210488,0.45821511760147,0.551670292547388,0.373369784206724,"(0.373,0.552)",0.00001,"Retinal and vitreous conditions",244,0.045462353571011,4.4561402928796,5.07592075805915,7.48483979523456,7.4418569110506,7.70084213659654,-0.505494313686839,-4.41819052315839,0.102150210434517,2788.08,2321.5,"Retina/Vitreous","6",TRUE,6,0.42496,0.000012,0.000012,0.000012,0.000012,0.000012,0.045462353571011,4.38557174468895,4.99553721196672,7.36630800694386,7.32400581042558,7.57888968139819
"245","unspec DR w/o DME","K",-0.0662807009084596,-0.068035922360916,0.0398403724002821,-0.161065199387406,"(-0.161,0.04)",0.22155,-0.00560913699977375,-0.00795946952968094,0.109027550113798,-0.106716832522545,"(-0.107,0.109)",0.9164,0.0786566810897921,0.0756825971541886,0.218576798956154,-0.0448296206635088,"(-0.045,0.219)",0.20116,0.0248428086880414,0.0223174024306608,0.153053964925456,-0.089106832268424,"(-0.089,0.153)",0.67549,0.189381029817313,0.185952941308259,0.349354209534477,0.0485237868370742,"(0.049,0.349)",0.00331,0.0680208422309942,0.0649391886964768,0.208517932948662,-0.0564442754650005,"(-0.056,0.209)",0.27434,0.0429301024583965,0.0424769386161544,0.0936983194434258,-0.005047283168637,"(-0.005,0.094)",0.06818,"Retinal and vitreous conditions",245,-0.0998921070670251,-0.000489690720410525,0.126138153773734,0.00974625432628229,1.08151852771517,0.0879772775553606,-0.768397873426277,-6.93711045883844,0.108437845313858,5719.13,5577.5,"Retina/Vitreous","6",TRUE,6,0.41151,0.9164,0.41151,0.810588,0.01986,0.41151,-0.0588520897165673,-0.000489690720410525,0.0698409942691635,0.0052168747711442,0.742193274247835,0.0603971994065622
"246","unspec macular degeneration","K",-0.127289292608558,-0.128347181811432,-0.0518844114315372,-0.196456134740995,"(-0.196,-0.052)",0.00274,-0.153412922632644,-0.15459823323418,-0.0797927496285706,-0.220595895358862,"(-0.221,-0.08)",0.00043,-0.0760282310860052,-0.0772366766728152,0.0083687021156943,-0.15321188419936,"(-0.153,0.008)",0.0854,0.00917915388908115,0.00773037977287729,0.100447264082873,-0.0738738112182255,"(-0.074,0.1)",0.83316,0.0869846786262335,0.0853972114187634,0.188052323410873,-0.00570341568728713,"(-0.006,0.188)",0.05417,0.0397595482148653,0.0380957725814444,0.138109459606321,-0.0492923050163802,"(-0.049,0.138)",0.38181,-0.0410686723085915,-0.041302547197191,-0.00721812956714988,-0.0737471803633733,"(-0.074,-0.007)",0.01867,"Retinal and vitreous conditions",246,-0.750981032307762,-1.18921484127809,-0.187060557565376,0.00167546708970848,0.253614967123372,0.038281772336824,-0.767243800726968,-7.23778205940207,0.104017892794333,9975.22,10222,"Retina/Vitreous","12",TRUE,12,0.00822,0.00258,0.1281,0.83316,0.10834,0.458172,-0.611139451232129,-0.914335784449096,-0.156233762628816,0.00167546708970848,0.193321782381685,0.0310327496088654
"247","venous engorgement","K",-0.225907072459632,-0.226326613249561,-0.185741904418729,-0.263584951787507,"(-0.264,-0.186)",0.00001,-0.309293674350231,-0.309598034867327,-0.274297459557581,-0.342515603897339,"(-0.343,-0.274)",0.00001,-0.177450275886297,-0.177844654777919,-0.128203432279126,-0.224070762257553,"(-0.224,-0.128)",0.00001,-0.25991511413444,-0.260244099539553,-0.217584453045215,-0.299807781229196,"(-0.3,-0.218)",0.00001,-0.234108593125888,-0.234539078360252,-0.188860623206385,-0.276877121840649,"(-0.277,-0.189)",0.00001,-0.329125079866247,-0.329533365295389,-0.290287804211797,-0.365680439001923,"(-0.366,-0.29)",0.00001,-0.251102345786977,-0.251154507475055,-0.234534076818122,-0.267169139537577,"(-0.267,-0.235)",0.00001,"Retinal and vitreous conditions",247,-2.60085128723737,-3.56087501958098,-2.04297180001734,-2.99238333624904,-2.69527478336739,-3.78919251315248,-0.553487054924608,-6.0739276233677,0.0652909863296582,885.87,907,"Retina/Vitreous","No recovery",FALSE,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,-2.60085128723737,-3.56087501958098,-2.04297180001734,-2.99238333624904,-2.69527478336739,-3.78919251315248
"248","visual cortex disorders","E",-0.184104691324917,-0.185337908410739,-0.104644363047823,-0.256115238761946,"(-0.256,-0.105)",0.0001,-0.197655880471757,-0.199135508098011,-0.117957015874096,-0.269695362392686,"(-0.27,-0.118)",0.00005,-0.132293262521526,-0.133814482583665,-0.0429774650300423,-0.21279231385643,"(-0.213,-0.043)",0.0079,-0.15936165979267,-0.160780679987811,-0.073481384781931,-0.237146924299945,"(-0.237,-0.073)",0.00131,-0.217212434956586,-0.218578839413158,-0.137351611481939,-0.289425460563693,"(-0.289,-0.137)",0.00003,-0.273960538824285,-0.275366608525319,-0.19748362570923,-0.342024443653324,"(-0.342,-0.197)",0.00001,-0.191388352161743,-0.191639870333326,-0.159782577450273,-0.22163227598838,"(-0.222,-0.16)",0.00001,"Neuro-ophthalmology",248,-1.6956668711801,-1.95748255193761,-0.640417464921917,-1.05779937392484,-2.26211832342504,-3.15408726382708,-0.790008041999946,-7.45252816347661,0.104459698860026,205.42,206.5,"Neuro","No recovery",FALSE,0,0.00015,0.0001,0.0079,0.001572,0.00009,0.00006,-1.62101884260882,-1.82047793566752,-0.640417464921917,-1.02874430801817,-2.02348607313021,-2.66321587419384
